,Id,Origem,Fonte,Não enviar e-mail,Não ligar,Convertido,Total de visitas,Tempo gasto no site,Páginas por visita,Última atividade,País,Área de Interesse,Como soube de nós,Ocupação,Tags,Qualidade do Lead,Perfil de Lead,Cidade,Última atividade notável
3409,627548,Landing Page Submission,Google,Não,Não,0,5.0,323,1.67,E-mail Aberto,Brasil,Administração de Empresas,Várias Fontes,,,,,São Paulo,E-mail Aberto
3410,627546,API Externa,ChatBot,Não,Não,0,4.0,1371,2.0,Conversa com Chatbot,Brasil,Finanças,,,,,,Outra Região Metropolitana,Conversa com Chatbot
3411,627539,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,Link do E-mail Clicado,,Programação,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead Encontrado,Rio de Janeiro,Link do E-mail Clicado
3412,627538,Landing Page Submission,Busca Orgânica,Não,Não,1,3.0,933,3.0,E-mail Aberto,Brasil,Recursos Humanos,,Estudante,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3413,627535,API Externa,Google,Não,Não,0,2.0,75,2.0,Página Visitada no Site,Brasil,,,,,,,,Modificação nos Dados Pessoais
3414,627531,Landing Page Submission,Tráfego Direto,Não,Não,0,10.0,1812,3.33,E-mail Aberto,Brasil,Finanças,,Desempregado,Tocando,Incerto,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3415,627529,Landing Page Submission,Google,Não,Não,0,9.0,97,9.0,SMS enviado,Brasil,Recursos Humanos,Pesquisa Online,,,,,Guarulhos,SMS enviado
3416,627528,API Externa,Google,Não,Não,1,3.0,929,1.5,SMS enviado,Brasil,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3417,627526,Landing Page Submission,Tráfego Direto,Não,Não,1,4.0,448,4.0,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3418,627523,Landing Page Submission,Tráfego Direto,Não,Não,0,6.0,322,3.0,Link do E-mail Clicado,Brasil,Marketing,,Desempregado,Tocando,,Lead Encontrado,São Paulo,Link do E-mail Clicado
3419,627521,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,6,2.0,E-mail Aberto,Brasil,Mídia e Publicidade,,,,,,São Paulo,E-mail Aberto
3420,627505,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3421,627497,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3422,627490,Landing Page Submission,Busca Orgânica,Não,Não,0,4.0,181,4.0,SMS enviado,Brasil,Mídia e Publicidade,,,,,,São Paulo,SMS enviado
3423,627486,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
3424,627485,Lead Add Form,Google Ads,Não,Não,1,,1540,,,,Programação,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
3425,627475,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Fez Cursos em Outras Empresas,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
3426,627472,Landing Page Submission,Google,Não,Não,1,7.0,1348,1.75,Página Visitada no Site,Brasil,Mídia e Publicidade,Conversa com Amigos,Desempregado,Caixa Postal,Talvez,Lead Encontrado,São Paulo,Página Visitada no Site
3427,627470,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,150,3.0,E-mail Aberto,Brasil,Finanças,,Desempregado,Número Errado,Incerto,Lead Encontrado,São Paulo,E-mail Aberto
3428,627462,Lead Add Form,Google Ads,Não,Não,1,,1447,,,,Viagens e Turismo,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
3429,627445,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,Modificação nos Dados Pessoais
3430,627438,Landing Page Submission,Tráfego Direto,Não,Não,0,5.0,576,5.0,SMS enviado,Brasil,Gerenciamento de Projetos de TI,,Desempregado,Ocupado,Talvez,Lead Encontrado,Interior de SP,SMS enviado
3431,627411,Landing Page Submission,Google,Não,Não,0,3.0,325,3.0,SMS enviado,Brasil,Recursos Humanos,Várias Fontes,,,,,Outras Cidades,SMS enviado
3432,627397,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3433,627389,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Conversa com Chatbot
3434,627384,Landing Page Submission,Google,Não,Não,0,3.0,74,3.0,Página Visitada no Site,Brasil,Finanças,Pesquisa Online,Desempregado,Tocando,Incerto,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
3435,627373,API Externa,Google,Não,Não,1,3.0,1263,3.0,E-mail Aberto,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
3436,627366,API Externa,Google,Não,Não,1,2.0,717,1.0,E-mail Aberto,Brasil,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3437,627365,Landing Page Submission,Busca Orgânica,Não,Não,1,6.0,295,6.0,SMS enviado,Brasil,Viagens e Turismo,,Desempregado,,,Lead Encontrado,Guarulhos,SMS enviado
3438,627364,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,270,2.0,E-mail Aberto,Brasil,Marketing,,,,,,Interior de SP,E-mail Aberto
3439,627362,Landing Page Submission,Tráfego Direto,Não,Não,1,4.0,1373,4.0,SMS enviado,Brasil,Finanças,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Guarulhos,SMS enviado
3440,627358,Landing Page Submission,Google,Não,Não,0,4.0,126,4.0,E-mail Aberto,Brasil,Marketing,,,,,,São Paulo,E-mail Aberto
3441,627354,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
3442,627353,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,Modificação nos Dados Pessoais
3443,627328,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,69,1.5,SMS enviado,Brasil,Gestão da Cadeia de Suprimentos,Outros,Desempregado,Tocando,Incerto,Lead em Potencial,São Paulo,SMS enviado
3444,627327,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3445,627315,Landing Page Submission,Google,Não,Não,1,2.0,251,2.0,SMS enviado,Brasil,Finanças,Várias Fontes,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3446,627307,Landing Page Submission,Google,Não,Não,1,2.0,950,2.0,Página Visitada no Site,Brasil,"Bancos, Investimentos e Seguros",Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
3447,627305,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3448,627299,Landing Page Submission,Google,Não,Não,1,5.0,171,2.5,SMS enviado,Brasil,Recursos Humanos,Indicação de Clientes,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3449,627296,API Externa,Busca Orgânica,Não,Não,1,7.0,1341,7.0,SMS enviado,Brasil,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3450,627291,Landing Page Submission,Tráfego Direto,Sim,Não,0,4.0,220,4.0,Página Visitada no Site,Brasil,E-COMMERCE,,,,,,São Paulo,Modificação nos Dados Pessoais
3451,627287,Landing Page Submission,Google,Não,Não,0,6.0,386,6.0,SMS enviado,Brasil,Finanças,Pesquisa Online,,,,,São Paulo,SMS enviado
3452,627284,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3453,627274,Landing Page Submission,Google,Não,Não,0,3.0,407,3.0,E-mail Aberto,Brasil,Gerenciamento de Operações,Pesquisa Online,Desempregado,Interesse em Outros Cursos,Talvez,Lead Encontrado,São Paulo,E-mail Aberto
3454,627250,Landing Page Submission,Tráfego Direto,Não,Não,0,7.0,145,7.0,E-mail Aberto,Brasil,Finanças,,,,,,Guarulhos,E-mail Aberto
3455,627248,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3456,627247,API Externa,Google,Não,Não,1,2.0,1567,2.0,SMS enviado,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
3457,627236,API Externa,Google,Não,Não,0,4.0,422,2.0,E-mail Aberto,Brasil,,,,,,,,E-mail Aberto
3458,627234,Landing Page Submission,Google,Não,Não,1,9.0,805,2.25,Página Visitada no Site,Brasil,Administração de Empresas,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Interior de SP,Página Visitada no Site
3459,627214,Landing Page Submission,Tráfego Direto,Não,Não,1,6.0,23,6.0,Página Visitada no Site,Brasil,Marketing,Conversa com Amigos,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,Página Visitada no Site
3460,627212,Landing Page Submission,Google,Não,Não,0,2.0,660,2.0,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Interessado em Fazer MBA em Tempo Integral,,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
3461,627210,Landing Page Submission,Busca Orgânica,Não,Não,1,6.0,1172,6.0,SMS enviado,Brasil,Recursos Humanos,,Desempregado,,,Lead Encontrado,São Paulo,SMS enviado
3462,627187,API Externa,Busca Orgânica,Não,Não,1,4.0,420,4.0,SMS enviado,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
3463,627186,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead Encontrado,Rio de Janeiro,SMS enviado
3464,627178,API Externa,Google,Não,Não,0,2.0,194,1.0,Inacessível,Brasil,,,,,,,,Inacessível
3465,627173,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
3466,627161,Landing Page Submission,Google,Não,Não,0,5.0,1732,5.0,E-mail Aberto,Brasil,Marketing,Conversa com Amigos,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,São Paulo,E-mail Aberto
3467,627153,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Conversa com Chatbot
3468,627147,Landing Page Submission,Google,Não,Não,0,3.0,257,3.0,E-mail Aberto,Brasil,Finanças,Anúncios,,,,,São Paulo,E-mail Aberto
3469,627146,Landing Page Submission,Google,Não,Não,1,3.0,473,1.5,E-mail Aberto,Brasil,Rural e Agronegócio,,Estudante,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
3470,627139,Landing Page Submission,Google,Não,Não,0,2.0,305,2.0,Converteu como Lead,Brasil,Gestão de Hospitalidade,E-mail,Desempregado,Interesse em Outros Cursos,Provavelmente Não,Lead Encontrado,Interior de SP,Modificação nos Dados Pessoais
3471,627135,API Externa,Busca Orgânica,Não,Não,1,4.0,1132,4.0,SMS enviado,Brasil,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,SMS enviado
3472,627121,Landing Page Submission,Google,Não,Não,0,6.0,155,6.0,E-mail Aberto,Brasil,Recursos Humanos,Conversa com Amigos,,,,,São Paulo,E-mail Aberto
3473,627119,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Marketing,,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
3474,627116,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
3475,627113,Landing Page Submission,Busca Orgânica,Não,Não,1,5.0,1366,2.5,E-mail Aberto,Brasil,Finanças,,Profissional CLT,Fez Cursos em Outras Empresas,Talvez,Aluno Parcial,São Paulo,Modificação nos Dados Pessoais
3476,627108,Landing Page Submission,Google,Não,Não,0,6.0,217,3.0,E-mail Aberto,Brasil,Marketing,Conversa com Amigos,,,,,São Paulo,E-mail Aberto
3477,627107,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Incerto,Lead Encontrado,Rio de Janeiro,SMS enviado
3478,627106,Lead Add Form,Google Ads,Não,Não,1,,1687,,,,Recursos Humanos,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Não,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
3479,627100,API Externa,Google,Não,Não,0,2.0,423,2.0,Conversa com Chatbot,Brasil,,,,,,,,Modificação nos Dados Pessoais
3480,627085,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,E-mail Aberto
3481,627081,API Externa,Google,Sim,Não,0,3.0,438,3.0,E-mail Descartado,Brasil,,,,,,,,Modificação nos Dados Pessoais
3482,627065,API Externa,ChatBot,Não,Não,1,3.0,1317,1.0,E-mail Aberto,Brasil,Marketing,,Desempregado,,,Lead Encontrado,Interior de SP,E-mail Aberto
3483,627062,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,,,,,,,,Modificação nos Dados Pessoais
3484,627047,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,1498,2.0,SMS enviado,Brasil,Rural e Agronegócio,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Interior de SP,SMS enviado
3485,627043,Landing Page Submission,Tráfego Direto,Não,Não,0,12.0,382,3.0,E-mail Aberto,Brasil,Negócios Internacionais,,,,,,São Paulo,E-mail Aberto
3486,627039,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
3487,627035,Landing Page Submission,Google,Não,Não,0,4.0,1663,4.0,Conversa com Chatbot,Brasil,Finanças,Várias Fontes,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
3488,627012,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1655,3.0,SMS enviado,Brasil,Marketing,,Desempregado,Ocupado,,Lead Encontrado,Interior de SP,SMS enviado
3489,627004,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,541,3.0,E-mail Aberto,Brasil,Administração de Empresas,,,,,,Guarulhos,E-mail Aberto
3490,626996,Landing Page Submission,Tráfego Direto,Não,Não,0,5.0,358,2.5,E-mail Aberto,Brasil,Finanças,,Desempregado,Tocando,,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
3491,626991,Landing Page Submission,Google,Não,Não,0,8.0,491,2.67,E-mail Aberto,Brasil,Gestão de Hospitalidade,Indicação de Clientes,Profissional CLT,Portador de Diploma (Não Elegível),Talvez,Lead Encontrado,Guarulhos,E-mail Aberto
3492,626989,API Externa,Google,Não,Não,0,3.0,1456,1.5,E-mail Aberto,Brasil,Programação,,Desempregado,Já é Estudante,Incerto,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3493,626987,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
3494,626986,Landing Page Submission,Tráfego Direto,Não,Não,1,10.0,1128,5.0,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",Conversa com Amigos,Estudante,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3495,626976,Landing Page Submission,Google,Não,Não,1,3.0,679,3.0,E-mail Aberto,Brasil,Administração de Empresas,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead em Potencial,Interior de SP,E-mail Aberto
3496,626971,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1535,1.5,SMS enviado,Brasil,Finanças,Pesquisa Online,Desempregado,,,Lead Encontrado,São Paulo,SMS enviado
3497,626970,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
3498,626961,Lead Add Form,WebSite da Empresa,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3499,626947,Landing Page Submission,Google,Não,Não,0,7.0,23,3.5,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,,,,,São Paulo,E-mail Aberto
3500,626945,API Externa,Google,Não,Não,1,4.0,1307,1.33,SMS enviado,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
3501,626943,Landing Page Submission,Tráfego Direto,Não,Não,0,16.0,1576,2.67,Página Visitada no Site,Brasil,Programação,,Estudante,Desligado,Incerto,Lead Encontrado,São Paulo,Página Visitada no Site
3502,626942,API Externa,Google,Não,Não,0,9.0,99,2.25,E-mail Aberto,Brasil,Recursos Humanos,,,,,,São Paulo,E-mail Aberto
3503,626940,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,E-mail Aberto,,Programação,,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
3504,626930,Landing Page Submission,Busca Orgânica,Não,Não,0,3.0,424,3.0,E-mail Aberto,Brasil,Administração de Empresas,,Desempregado,Tocando,Incerto,Lead Encontrado,São Paulo,E-mail Aberto
3505,626921,Landing Page Submission,Tráfego Direto,Não,Não,0,4.0,300,2.0,Página Visitada no Site,Brasil,Mídia e Publicidade,Pesquisa Online,,,,,Outras Cidades,Página Visitada no Site
3506,626914,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
3507,626908,Landing Page Submission,Google,Não,Não,0,4.0,153,4.0,E-mail Aberto,Brasil,Marketing,Pesquisa Online,,,,,Interior de SP,E-mail Aberto
3508,626900,Landing Page Submission,Google,Sim,Não,0,2.0,116,2.0,E-mail Descartado,Brasil,Programação,Pesquisa Online,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Guarulhos,E-mail Descartado
3509,626897,Landing Page Submission,Tráfego Direto,Não,Não,0,5.0,1417,5.0,E-mail Aberto,Brasil,Finanças,,,,,,São Paulo,E-mail Aberto
3510,626895,Landing Page Submission,Google,Não,Não,0,7.0,383,2.33,Página Visitada no Site,Brasil,Gestão da Cadeia de Suprimentos,Indicação de Clientes,Desempregado,Tocando,Incerto,Lead Encontrado,São Paulo,Página Visitada no Site
3511,626890,Landing Page Submission,Busca Orgânica,Não,Não,1,8.0,1015,2.67,Página Visitada no Site,Brasil,Mídia e Publicidade,,,Caixa Postal,,,São Paulo,Página Visitada no Site
3512,626887,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Programação,,Estudante,Já é Estudante,Com Certeza Não,Aluno de Outra Empresa,Rio de Janeiro,Modificação nos Dados Pessoais
3513,626880,API Externa,ChatBot,Não,Não,0,17.0,75,3.4,SMS enviado,Brasil,Marketing,,Desempregado,,,Lead Encontrado,Guarulhos,Modificação nos Dados Pessoais
3514,626872,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
3515,626860,Landing Page Submission,Google,Não,Não,1,5.0,1142,2.5,SMS enviado,Brasil,Administração de Empresas,Conversa com Amigos,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3516,626825,API Externa,ChatBot,Não,Não,0,5.0,106,2.5,E-mail Aberto,,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
3517,626816,Landing Page Submission,Google,Sim,Não,0,3.0,337,3.0,E-mail Descartado,Brasil,Gestão de Varejo,Conversa com Amigos,Desempregado,,,Lead Encontrado,São Paulo,E-mail Descartado
3518,626815,Landing Page Submission,Google,Não,Não,0,5.0,2090,5.0,E-mail Aberto,Brasil,Marketing,Conversa com Amigos,Desempregado,Interesse em Outros Cursos,Provavelmente Não,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
3519,626813,Landing Page Submission,Busca Orgânica,Não,Não,1,5.0,1063,5.0,SMS enviado,Brasil,Finanças,,Profissional CLT,Caixa Postal,Talvez,Lead em Potencial,Outras Cidades,Modificação nos Dados Pessoais
3520,626805,Landing Page Submission,Tráfego Direto,Não,Não,1,5.0,1106,5.0,SMS enviado,Brasil,E-Business,,,,,,São Paulo,SMS enviado
3521,626800,Landing Page Submission,Google,Não,Não,1,5.0,1136,5.0,SMS enviado,Brasil,Finanças,Outros,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3522,626799,Landing Page Submission,Tráfego Direto,Não,Não,1,13.0,1683,4.33,SMS enviado,Brasil,"Bancos, Investimentos e Seguros",Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
3523,626794,API Externa,ChatBot,Não,Não,0,2.0,130,1.0,Página Visitada no Site,Brasil,Administração de Empresas,,Desempregado,Desligado,Com Certeza Não,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
